name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Beijing,China",16-03-2010,7.3,-7,0.9,6.3,-7,0,-11.1,44.36,0,,0,,,,,8,144.5,1022.9,11.7,14.2,,,0,,2010-03-16T06:25:10,2010-03-16T18:21:50,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",17-03-2010,7,-1,3.1,6.9,-3.8,1.1,-12.8,32.56,0,,0,,,,,18.8,56.1,1026.3,14.6,15.6,,,0,,2010-03-17T06:23:34,2010-03-17T18:22:53,0.01,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",18-03-2010,5.2,-2,0.9,3.5,-5.9,-0.6,-3.1,74.68,0,,0,,,,,13.5,125.2,1019,45.1,5.9,,,0,,2010-03-18T06:21:57,2010-03-18T18:23:55,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",19-03-2010,7.4,2,4.5,7.4,0.6,4,1.9,83.73,0,,0,,,,,9.1,193.2,1003,75.6,2.4,,,0,,2010-03-19T06:20:20,2010-03-19T18:24:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",20-03-2010,10,4,7,6.6,2.1,4.3,-6.9,43.67,0,,0,,,,38.9,40.3,280.7,1009,23.9,8.1,,,0,,2010-03-20T06:18:43,2010-03-20T18:25:58,0.1,Partially cloudy,Partly cloudy throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",21-03-2010,14,0,7.6,14,-1.7,6.7,-8.2,36.84,0,,0,,,,22.3,16.1,177.2,1013.5,26.7,13.7,,,0,,2010-03-21T06:17:06,2010-03-21T18:27:00,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",22-03-2010,14,3,8.8,14,1.7,8.2,-8,34.56,0,,0,,,,29.5,26.8,236.7,1014.6,25.3,10.9,,,0,,2010-03-22T06:15:29,2010-03-22T18:28:01,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",23-03-2010,13,0,7.8,13,-2.3,6.9,-7.8,33.95,0,,0,,,,,18.8,179.5,1020.9,24.6,14.7,,,0,,2010-03-23T06:13:52,2010-03-23T18:29:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",24-03-2010,11.1,1,6.8,11.1,-2.4,5.2,-6.5,43.29,0,,0,,,,,18.8,134.1,1022.5,46.2,12.1,,,0,,2010-03-24T06:12:15,2010-03-24T18:30:04,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",25-03-2010,9,0.8,4.5,7.3,-3.8,2.4,-11.1,40.3,3,,4.17,,,,18.4,26.8,244.8,1025.9,37.8,14.7,,,0,,2010-03-25T06:10:38,2010-03-25T18:31:05,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",26-03-2010,15,-2,6.8,15,-2,6.4,-10.9,31.96,0,,0,,,,20.5,16.1,191.2,1018.8,0.4,15.6,,,0,,2010-03-26T06:09:00,2010-03-26T18:32:06,0.41,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",27-03-2010,11,1,5.9,11,-1.5,4.1,-8.6,36.26,0,,0,,,,16.6,13.5,154.6,1025.6,17.3,13.3,,,0,,2010-03-27T06:07:23,2010-03-27T18:33:07,0.45,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",28-03-2010,16,-3,6.8,16,-3,6.4,-7.1,41.08,0,,0,,,,,13.5,167.7,1026.3,4.2,14.2,,,0,,2010-03-28T06:05:46,2010-03-28T18:34:08,0.48,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",29-03-2010,12,3,7.7,12,2.3,7.3,-0.3,59.21,0,,0,,,,18.4,10.8,124.6,1023.2,47.6,6,,,0,,2010-03-29T06:04:10,2010-03-29T18:35:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",30-03-2010,10.3,7,8.5,10.3,6.3,8.2,6.4,86.73,4,,12.5,,,,,9.1,142.9,1016.7,100,2,,,0,,2010-03-30T06:02:33,2010-03-30T18:36:09,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZBAA,54511099999"
"Beijing,China",31-03-2010,17,6.8,11.1,17,6.8,11,1.9,60.26,0.8,,4.17,,,,24.1,18.8,238.2,1014.5,61.5,6.3,,,0,,2010-03-31T06:00:56,2010-03-31T18:37:10,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",01-04-2010,12.1,4,8.8,12.1,2.5,7.6,-16.8,15.31,0,,0,,,,33.5,32.3,308.3,1020,13.3,16.3,,,0,,2010-04-01T05:59:20,2010-04-01T18:38:10,0.54,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",02-04-2010,12,2,6.7,12,-0.4,5.5,-15.6,21.9,0,,0,,,,31.3,32.3,267.3,1020.6,2.9,15.4,,,0,,2010-04-02T05:57:44,2010-04-02T18:39:11,0.57,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",03-04-2010,16,-1,8.2,16,-1.7,7.9,-7.6,34.03,0,,0,,,,20.5,13.5,148.6,1016.2,18.3,13.3,,,0,,2010-04-03T05:56:08,2010-04-03T18:40:12,0.62,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",04-04-2010,22,5,14,22,3.2,13.9,-4.8,33.52,0,,0,,,,13,13.5,170.8,1009.2,42.3,11.7,,,0,,2010-04-04T05:54:33,2010-04-04T18:41:12,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",05-04-2010,16,6,10.8,16,4.7,10.4,1.8,55.96,0.5,,4.17,,,,25.9,21.5,143,1014.4,30.7,8.7,,,0,,2010-04-05T05:52:58,2010-04-05T18:42:13,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
"Beijing,China",06-04-2010,16,4.4,10.4,16,2,9.7,-12.1,23.67,0,,0,,,,14.8,26.8,275.4,1025.4,1.7,14.6,,,0,,2010-04-06T05:51:23,2010-04-06T18:43:13,0.76,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",07-04-2010,20,1,12.1,20,-0.6,12,-5.7,31.39,0,,0,,,,24.1,26.8,172.5,1019.5,11.4,11.3,,,0,,2010-04-07T05:49:48,2010-04-07T18:44:14,0.81,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",08-04-2010,21.2,8,14.7,21.2,6.7,14.5,0.9,40.15,0,,0,,,,,18.8,160.2,1007.8,27.2,11.8,,,0,,2010-04-08T05:48:15,2010-04-08T18:45:14,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",09-04-2010,16,8,11.3,16,6.7,10.7,2.3,55.1,0,,0,,,,22.3,24.1,70,1011.4,65.5,9.8,,,0,,2010-04-09T05:46:41,2010-04-09T18:46:15,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",10-04-2010,16,7,10.6,16,4.1,9.6,-8.4,29.98,0,,0,,,,20.5,21.5,199.9,1017.7,21.3,15.1,,,0,,2010-04-10T05:45:08,2010-04-10T18:47:15,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",11-04-2010,8,5,6.4,7.9,3.2,5.2,0.2,65.4,1,,4.17,,,,,13.5,156.5,1016.7,78.8,12.6,,,0,,2010-04-11T05:43:36,2010-04-11T18:48:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"ZBAA,54511099999"
"Beijing,China",12-04-2010,11,4.4,7.2,11,0.8,4.9,-6.6,44.76,0,,0,,,,35.3,37.6,285,1018.7,47.5,13.1,,,0,,2010-04-12T05:42:04,2010-04-12T18:49:16,0.98,Partially cloudy,Partly cloudy throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",13-04-2010,11,2,6.5,11,-0.4,4.5,-16.9,18.62,0,,0,,,,33.5,32.3,280.2,1027.1,6.3,16.7,,,0,,2010-04-13T05:40:32,2010-04-13T18:50:17,1,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",14-04-2010,13.1,1,7.3,13.1,-0.6,6.6,-9.7,32.97,0,,0,,,,13,16.1,156.3,1026.1,23.8,14.8,,,0,,2010-04-14T05:39:02,2010-04-14T18:51:17,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",15-04-2010,9.1,3,6.1,9.1,0.8,4.8,0.8,69.05,0,,0,,,,,21.5,129,1020.4,37.6,5.4,,,0,,2010-04-15T05:37:31,2010-04-15T18:52:18,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",16-04-2010,15.1,3,8.7,15.1,1,7.9,2.7,68.37,0,,0,,,,,21.6,168.4,1018.3,15.1,4,,,0,,2010-04-16T05:36:02,2010-04-16T18:53:19,0.02,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",17-04-2010,12,5,8.6,12,2.5,7.6,3.5,70.81,0,,0,,,,,14.4,136.1,1021.1,45.2,4.4,,,0,,2010-04-17T05:34:33,2010-04-17T18:54:19,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",18-04-2010,20,8,13.6,20,8,13.5,6.5,64.29,0,,0,,,,,10.8,147.4,1012.5,47.3,2.9,,,0,,2010-04-18T05:33:05,2010-04-18T18:55:20,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",19-04-2010,18,11.1,14.3,18,11.1,14.3,8,66.87,1.1,,8.33,,,,,25.2,153.5,1014.4,34.9,7.4,,,0,,2010-04-19T05:31:38,2010-04-19T18:56:21,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZBAA,54511099999"
"Beijing,China",20-04-2010,19,8,13.9,19,8,13.7,3.8,56.56,0,,0,,,,,18,174.9,1019.3,23.4,9.7,,,0,,2010-04-20T05:30:11,2010-04-20T18:57:21,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",21-04-2010,13.1,9.8,12.1,13.1,8.5,12,2.2,51.42,0,,0,,,,43.2,25.2,177.2,1022,35.3,13.3,,,0,,2010-04-21T05:28:46,2010-04-21T18:58:22,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",22-04-2010,12,6.8,9.4,12,5.4,8.3,5.4,76.63,3,,8.33,,,,,18,219.4,1020.8,70.4,12,,,0,,2010-04-22T05:27:21,2010-04-22T18:59:23,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
"Beijing,China",23-04-2010,21,3,13.2,21,0.1,12.9,-4,42.34,0,,0,,,,46.8,28.8,248,1020.4,11,15,,,0,,2010-04-23T05:25:57,2010-04-23T19:00:23,0.35,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",24-04-2010,23.2,8,16.7,23.2,6.4,16.6,1.4,36.85,0,,0,,,,46.8,28.8,177.2,1016.1,5.8,10.4,,,0,,2010-04-24T05:24:34,2010-04-24T19:01:24,0.4,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",25-04-2010,20.8,8,13.9,20.8,5.1,13.4,6.6,63.88,8.9,,4.17,,,,,32.4,181.2,1014.5,30.6,8.1,,,0,,2010-04-25T05:23:12,2010-04-25T19:02:25,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"ZBAA,54511099999"
"Beijing,China",26-04-2010,13,6,8.9,13,2.2,6.6,-5.5,37.72,1,,4.17,,,,,32.4,259.9,1013.4,25,15.7,,,0,,2010-04-26T05:21:51,2010-04-26T19:03:25,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",27-04-2010,13.5,3.5,8.8,13.5,0.6,7,-10.7,24.2,0,,0,,,,32.4,39.6,322.3,1009.3,21.3,16.3,,,0,,2010-04-27T05:20:31,2010-04-27T19:04:26,0.49,Partially cloudy,Partly cloudy throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",28-04-2010,15.1,5.6,10.5,15.1,1.5,9.1,-9.6,24.06,0,,0,,,,97.2,50.4,322.4,1012.9,10,16.7,,,0,,2010-04-28T05:19:12,2010-04-28T19:05:26,0.5,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",29-04-2010,19.1,6.7,13.9,19.1,5.8,13.5,-6.8,24.98,0,,0,,,,68.4,50.4,310.5,1013.5,7.5,16.5,,,0,,2010-04-29T05:17:54,2010-04-29T19:06:27,0.51,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",30-04-2010,25,11,18.2,25,11,18.2,-5.7,20.8,0,,0,,,,50.4,28.8,272,1013.8,7.5,16.3,,,0,,2010-04-30T05:16:37,2010-04-30T19:07:27,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",01-05-2010,32.1,8,21.2,29.8,6.9,20.5,0,29.2,0,,0,,,,,25.2,197.9,1005.8,0,14.8,,,0,,2010-05-01T05:15:22,2010-05-01T19:08:27,0.55,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",02-05-2010,32.1,16,24.2,29.8,16,23.5,0.5,27.36,0,,0,,,,54,32.4,197,1002.1,25.3,13.5,,,0,,2010-05-02T05:14:07,2010-05-02T19:09:28,0.59,Partially cloudy,Partly cloudy throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",03-05-2010,24,13.1,19.9,24,13.1,20,3.5,34.2,0,,0,,,,,14.4,166.3,1007.3,17.4,9.5,,,0,,2010-05-03T05:12:54,2010-05-03T19:10:28,0.63,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",04-05-2010,25.1,13,19.6,25.1,13,19.7,12,63.96,5.9,,8.33,,,,,21.6,154.7,1002.1,40.7,7.1,,,0,,2010-05-04T05:11:42,2010-05-04T19:11:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
"Beijing,China",05-05-2010,26,16,19,26,16,19,9.5,61.17,6.1,,8.7,,,,75.6,57.6,220,998.4,61.7,9,,,0,,2010-05-05T05:10:31,2010-05-05T19:12:27,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
"Beijing,China",06-05-2010,28.1,12,20.6,26.7,12,20.3,0.4,27.86,0,,0,,,,46.8,32.4,270.5,1006.2,3.8,16.7,,,0,,2010-05-06T05:09:21,2010-05-06T19:13:27,0.77,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",07-05-2010,28.2,15,22.1,26.7,15,21.8,2.2,30.43,0,,0,,,,54,36,200.8,1003.3,33.7,11.6,,,0,,2010-05-07T05:08:13,2010-05-07T19:14:26,0.82,Partially cloudy,Partly cloudy throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",08-05-2010,25.4,12.1,19.8,25.4,12.1,19.8,6.2,43.16,0,,0,,,,,21.6,135.5,1006.7,28.6,8.7,,,0,,2010-05-08T05:07:06,2010-05-08T19:15:25,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",09-05-2010,21.6,15,17.6,21.6,15,17.6,0.1,36.19,1,,4.17,,,,61.2,39.6,282.2,1006.9,38.1,14.3,,,0,,2010-05-09T05:06:00,2010-05-09T19:16:24,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",10-05-2010,23.1,8,17.2,23.1,8,17.2,-0.7,34.77,0,,0,,,,64.8,54,256,1005.9,8.7,15,,,0,,2010-05-10T05:04:56,2010-05-10T19:17:22,0.94,Clear,Clear conditions throughout the day.,wind,"ZBAA,54511099999"
"Beijing,China",11-05-2010,23.2,12.1,18.4,23.2,12.1,18.5,1.8,33.57,0,,0,,,,,28.8,183.7,1014.5,11.7,16.7,,,0,,2010-05-11T05:03:54,2010-05-11T19:18:20,0.97,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",12-05-2010,24.1,10.9,17.5,24.1,10.9,17.6,6,48.98,0,,0,,,,,18,145.7,1017.6,19.2,15.5,,,0,,2010-05-12T05:02:52,2010-05-12T19:19:18,0.99,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",13-05-2010,25.1,12,18.9,25.1,12,18.9,6.1,45.16,0,,0,,,,32.4,14.4,133.1,1017.1,18.3,14.6,,,0,,2010-05-13T05:01:53,2010-05-13T19:20:16,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",14-05-2010,23.2,14,18.5,23.2,14,18.5,9.2,55.53,0,,0,,,,,14.4,145.5,1014.5,26.2,9.1,,,0,,2010-05-14T05:00:55,2010-05-14T19:21:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",15-05-2010,28.1,14,21.6,27.5,14,21.5,12.2,58.63,0,,0,,,,,14.4,195,1012.4,19.4,6,,,0,,2010-05-15T04:59:58,2010-05-15T19:22:09,0.01,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",16-05-2010,22.1,14.9,18.8,22.1,14.9,18.8,12.4,67.82,0,,0,,,,,21.6,119.1,1013.5,42.2,6.5,,,0,,2010-05-16T04:59:03,2010-05-16T19:23:06,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",17-05-2010,20.1,14,16.5,20.1,14,16.6,13.3,81.66,0.5,,4.17,,,,,11.1,117.9,1009.3,98.2,5.9,,,0,,2010-05-17T04:58:09,2010-05-17T19:24:01,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",18-05-2010,25,14.1,17.4,25,14.1,17.5,10.7,67.9,8.4,,8.7,,,,43.2,39.6,250.3,1002,40.6,13.7,,,0,,2010-05-18T04:57:17,2010-05-18T19:24:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
"Beijing,China",19-05-2010,34,11.1,24,31.5,11.1,23,4.4,38.1,3.3,,4.17,,,,61.2,36,243.2,1000,8.3,16,,,0,,2010-05-19T04:56:27,2010-05-19T19:25:51,0.17,Rain,Clear conditions throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",20-05-2010,35.1,13,25.5,32.4,13,24.5,4.7,33.37,0,,0,,,,,21.6,194.2,1004.7,13.8,15,,,0,,2010-05-20T04:55:39,2010-05-20T19:26:45,0.22,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",21-05-2010,28.1,19,23.7,27.2,19,23.5,10.7,45.41,0,,0,,,,,14.4,140.5,1006.9,20.4,12.9,,,0,,2010-05-21T04:54:52,2010-05-21T19:27:38,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",22-05-2010,30,16,22.6,28.7,16,22.4,11.5,52.36,0,,0,,,,,21.6,161.8,1005.3,21.3,10.6,,,0,,2010-05-22T04:54:07,2010-05-22T19:28:31,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",23-05-2010,35,15,24.3,32.5,15,23.7,10.1,47.58,0.3,,4.17,,,,46.8,25.2,222.6,1000.2,17.9,10.3,,,0,,2010-05-23T04:53:23,2010-05-23T19:29:23,0.39,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
"Beijing,China",24-05-2010,30,16,23.8,28.4,16,23.4,6.8,36.72,0,,0,,,,39.6,28.8,241.8,1003,14.1,15,,,0,,2010-05-24T04:52:42,2010-05-24T19:30:14,0.43,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",25-05-2010,31.2,17,25.2,29.2,17,24.5,3.8,25.53,0,,0,,,,32.4,18,225.7,1010.1,7.5,16.7,,,0,,2010-05-25T04:52:02,2010-05-25T19:31:04,0.46,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",26-05-2010,30,20,25.3,28.8,20,24.9,10.9,41.77,0,,0,,,,,21.6,148.5,1012.6,30.4,15.4,,,0,,2010-05-26T04:51:24,2010-05-26T19:31:54,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",27-05-2010,23.5,18,21,23.5,18,21,14.5,67.73,0.5,,4.17,,,,,10.8,175.3,1014.4,53.1,11.8,,,0,,2010-05-27T04:50:48,2010-05-27T19:32:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
"Beijing,China",28-05-2010,23.8,17,19.2,23.8,17,19.2,16.1,82.91,6,,12.5,,,,25.2,14.4,185.4,1009.2,80.4,4.2,,,0,,2010-05-28T04:50:14,2010-05-28T19:33:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
"Beijing,China",29-05-2010,31.9,16,23.4,29.7,16,23,12.8,59.63,0,,0,,,,,21.8,150.7,1004.4,21.5,9,,,0,,2010-05-29T04:49:41,2010-05-29T19:34:17,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",30-05-2010,28.2,19,23.4,27.2,19,23.2,10.9,47.2,0.3,,4.17,,,,,25.2,157.9,1007.2,21.3,15.9,,,0,,2010-05-30T04:49:10,2010-05-30T19:35:03,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
"Beijing,China",31-05-2010,27.7,17.4,22.1,27,17.4,22,13.2,59.88,0,,0,,,,,18,176.9,1014.6,23.1,9.9,,,0,,2010-05-31T04:48:42,2010-05-31T19:35:48,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",01-06-2010,25.5,17,20.9,25.5,17,20.9,14.3,67.29,6.1,,4.17,,,,43.2,21.8,126.4,1014.6,47.4,6.8,,,0,,2010-06-01T04:48:15,2010-06-01T19:36:31,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
"Beijing,China",02-06-2010,24,16.9,20.1,24,16.9,20.1,14.7,72.33,42.4,,8.33,,,,,10.8,144.2,1016,55.6,6.5,,,0,,2010-06-02T04:47:50,2010-06-02T19:37:14,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",03-06-2010,28,15,21.7,27.6,15,21.7,13.2,61.34,0,,0,,,,,14.4,144.6,1017.1,18,7.4,,,0,,2010-06-03T04:47:27,2010-06-03T19:37:55,0.69,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",04-06-2010,29,16,22.7,27.9,16,22.5,11.9,54.27,0,,0,,,,,18,151.8,1015,16.4,10,,,0,,2010-06-04T04:47:06,2010-06-04T19:38:35,0.73,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",05-06-2010,31.1,16.7,23.8,29.9,16.7,23.6,12.7,52.46,0,,0,,,,,18,151.9,1011.6,19.2,8,,,0,,2010-06-05T04:46:47,2010-06-05T19:39:14,0.78,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",06-06-2010,31.1,17,25,29.9,17,24.6,12.9,49.67,0,,0,,,,,21.6,135.4,1010.8,15.6,6.9,,,0,,2010-06-06T04:46:29,2010-06-06T19:39:52,0.83,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",07-06-2010,31.1,20,25.4,29.7,20,25.3,15.1,55.55,0,,0,,,,,21.6,146.8,1012.3,14.4,5.9,,,0,,2010-06-07T04:46:14,2010-06-07T19:40:28,0.87,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
"Beijing,China",08-06-2010,33,19,25.8,31.5,19,25.4,12.9,47.35,0,,0,,,,,10.8,106.7,1013.3,22.9,9.8,,,0,,2010-06-08T04:46:01,2010-06-08T19:41:03,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",09-06-2010,32,20,25.7,30.4,20,25.3,12,44.42,0,,0,,,,,16.1,116.8,1013.4,26.9,13,,,0,,2010-06-09T04:45:49,2010-06-09T19:41:37,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",10-06-2010,24.1,18.6,21.3,24.1,18.6,21.3,14.6,66.65,0.5,,4.17,,,,,18,132.3,1013,21.8,12,,,0,,2010-06-10T04:45:40,2010-06-10T19:42:09,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",11-06-2010,25.1,18,21.5,25.1,18,21.5,15.5,69.85,1.3,,4.17,,,,,14.4,143.1,1011.1,52.2,6.7,,,0,,2010-06-11T04:45:32,2010-06-11T19:42:39,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",12-06-2010,31,19.1,24.5,30.6,19.1,24.6,16.3,62.35,0,,0,,,,57.6,24,183.4,1007.4,31.8,5.7,,,0,,2010-06-12T04:45:26,2010-06-12T19:43:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
"Beijing,China",13-06-2010,29.1,19,23.6,30.4,19,23.8,17.6,70.15,0.5,,4.17,,,,,36,148.5,1005,36.4,5.7,,,0,,2010-06-13T04:45:23,2010-06-13T19:43:36,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZBAA,54511099999"
"Beijing,China",14-06-2010,30.4,18,24,31.7,18,24.4,18.1,71.79,10.9,,4.17,,,,,16.3,156.2,1003.4,7.9,6.8,,,0,,2010-06-14T04:45:21,2010-06-14T19:44:02,0.03,Rain,Clear conditions throughout the day with early morning rain.,rain,"ZBAA,54511099999"
